survey_id,customer_key,survey_date,nps_score,category,comment
1732,13690,2025-10-06,9,Preis-Leistung,
1733,16870,2024-02-02,7,Kundenservice,
1734,13094,2024-05-06,9,Preis-Leistung,
1735,14340,2025-06-03,5,Kundenservice,
1736,13781,2024-06-15,1,Installation,Nachbesserung nötig
1737,12596,2025-03-12,10,Produkt,Wallbox perfekt installiert
1738,2710,2024-08-16,10,Preis-Leistung,
1739,7064,2025-03-04,5,Preis-Leistung,Preiserhöhung nicht akzeptabel
1740,15778,2025-06-26,5,Preis-Leistung,Versteckte Kosten
1741,2058,2024-03-18,3,Kundenservice,
1742,12804,2025-10-21,9,Kundenservice,
1743,11560,2025-09-14,7,Preis-Leistung,Etwas teuer
1744,651,2025-02-12,1,Kundenservice,Unfreundlich am Telefon
1745,10652,2025-02-21,10,Preis-Leistung,Günstiger als erwartet
1746,14587,2025-05-01,1,Installation,Unsaubere Arbeit
1747,9526,2024-12-11,8,App & Digital,
1748,19888,2025-12-08,8,Installation,Kleine Verzögerung
1749,6812,2024-08-26,8,Produkt,
1750,6764,2025-02-17,10,Installation,Handwerker sehr professionell
1751,2592,2024-08-31,8,Installation,Kleine Verzögerung
1752,3004,2025-03-11,3,Kundenservice,Niemand erreichbar
1753,11170,2024-08-13,5,Kundenservice,
1754,8561,2024-10-10,2,App & Digital,Keine Echtzeit-Daten
1755,18431,2024-04-04,8,App & Digital,Funktioniert meistens
1756,2233,2024-07-28,7,Gesamtzufriedenheit,Durchschnittlich
1757,6656,2025-07-27,4,App & Digital,
1758,8646,2024-01-08,7,Installation,
1759,12909,2024-11-29,9,Produkt,Wallbox perfekt installiert
1760,17336,2024-10-23,8,Kundenservice,Musste mehrfach anrufen
1761,18236,2025-01-19,7,Kundenservice,Lange Wartezeit am Telefon
1762,3799,2024-09-19,8,App & Digital,
1763,10323,2025-11-09,8,Preis-Leistung,Vergleichbar mit anderen
1764,8536,2025-11-21,5,Produkt,Qualität mangelhaft
1765,1322,2025-03-01,9,App & Digital,
1766,9224,2025-03-29,10,App & Digital,
1767,4614,2024-01-15,8,Produkt,
1768,14331,2025-04-10,0,Preis-Leistung,Versteckte Kosten
1769,3699,2024-10-24,4,Kundenservice,Niemand erreichbar
1770,453,2024-04-13,7,Kundenservice,
1771,7440,2025-09-20,4,Gesamtzufriedenheit,Schlechte Erfahrung
1772,14174,2025-08-07,5,Gesamtzufriedenheit,
1773,16534,2025-08-06,7,Installation,
1774,5798,2024-09-07,7,Installation,Hat etwas gedauert
1775,5166,2024-04-02,9,Gesamtzufriedenheit,Rundum zufrieden
1776,18531,2025-11-19,3,App & Digital,Keine Echtzeit-Daten
1777,2485,2024-10-23,7,Kundenservice,
1778,16649,2025-03-07,3,Installation,Unsaubere Arbeit
1779,16863,2024-09-07,10,Kundenservice,Schnelle Hilfe erhalten
1780,18143,2025-12-04,9,Kundenservice,Problemlos gelöst
1781,4523,2025-04-13,7,Produkt,Funktioniert wie erwartet
1782,16859,2024-02-19,8,Kundenservice,Lange Wartezeit am Telefon
1783,12667,2025-12-07,7,Produkt,Ganz okay
1784,7021,2025-11-09,5,Installation,
1785,6228,2025-11-25,6,Produkt,
1786,6343,2024-10-30,10,Preis-Leistung,
1787,18033,2025-06-24,6,App & Digital,Sehr langsam
1788,892,2024-12-21,8,Preis-Leistung,Etwas teuer
1789,15131,2025-04-22,6,App & Digital,App nicht nutzbar
1790,8155,2024-12-14,9,Kundenservice,
1791,636,2025-12-11,10,Kundenservice,
1792,8011,2024-06-23,10,Preis-Leistung,
1793,294,2025-09-21,4,Produkt,Nicht wie versprochen
1794,9126,2025-08-04,8,Kundenservice,
1795,17164,2025-06-26,5,Kundenservice,Beschwerde ignoriert
1796,1506,2025-05-12,7,App & Digital,
1797,18748,2025-08-29,10,Produkt,Wallbox perfekt installiert
1798,11085,2025-07-01,8,Preis-Leistung,
1799,12978,2025-11-30,9,Kundenservice,Kompetente Beratung
1800,646,2024-05-26,0,Preis-Leistung,
1801,12880,2024-10-25,4,Produkt,Defekt nach kurzer Zeit
1802,8071,2024-03-30,6,Installation,Termin dreimal verschoben
1803,7178,2024-03-29,7,Installation,Kleine Verzögerung
1804,3044,2025-04-17,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
1805,11263,2025-04-04,8,Kundenservice,Service war in Ordnung
1806,10330,2024-11-24,7,Preis-Leistung,
1807,12444,2024-07-13,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
1808,3958,2024-01-19,10,App & Digital,Übersichtliches Portal
1809,17212,2024-11-20,1,Produkt,Qualität mangelhaft
1810,2133,2025-01-18,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
1811,16335,2024-10-05,8,Gesamtzufriedenheit,Nichts Besonderes
1812,15162,2025-10-09,9,Kundenservice,
1813,6105,2024-09-14,8,App & Digital,Design veraltet
1814,4047,2024-01-05,9,Preis-Leistung,
1815,8248,2025-02-02,9,Installation,Termingerecht fertig
1816,7955,2025-07-15,9,App & Digital,Übersichtliches Portal
1817,19288,2025-05-15,9,Produkt,Solaranlage läuft einwandfrei
1818,6459,2025-10-21,8,Preis-Leistung,Preis ist okay
1819,12405,2025-03-27,9,App & Digital,Übersichtliches Portal
1820,12031,2025-06-06,7,App & Digital,
1821,2913,2025-10-20,7,Preis-Leistung,Etwas teuer
1822,858,2024-05-17,6,Produkt,
1823,16258,2024-01-06,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
1824,17116,2024-12-05,8,Installation,Hat etwas gedauert
1825,15824,2025-10-13,0,Produkt,Störungen häufig
1826,5580,2024-04-08,8,Kundenservice,
1827,10107,2025-10-07,8,Kundenservice,
1828,575,2025-08-09,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
1829,13764,2025-02-14,7,Kundenservice,
1830,9283,2025-10-30,2,Installation,Nachbesserung nötig
1831,12239,2024-10-01,8,Kundenservice,Service war in Ordnung
1832,15255,2024-05-23,7,Gesamtzufriedenheit,Nichts Besonderes
1833,2169,2024-10-20,9,Kundenservice,
1834,10123,2025-07-02,9,Produkt,
1835,18141,2024-09-17,6,Gesamtzufriedenheit,Bin enttäuscht
1836,5154,2025-03-03,0,Kundenservice,Unfreundlich am Telefon
1837,4062,2025-01-03,8,Kundenservice,Service war in Ordnung
1838,2502,2024-08-21,9,Kundenservice,
1839,10867,2025-01-05,7,App & Digital,
1840,17275,2025-10-21,8,Produkt,Funktioniert wie erwartet
1841,11093,2025-04-10,8,Preis-Leistung,
1842,19103,2025-11-15,9,Preis-Leistung,Preis stimmt
1843,875,2024-04-16,1,Preis-Leistung,Preiserhöhung nicht akzeptabel
1844,19308,2025-07-24,10,App & Digital,
1845,12807,2024-06-12,7,Installation,Kleine Verzögerung
1846,18249,2025-03-03,9,Installation,Termingerecht fertig
1847,11748,2025-08-03,8,App & Digital,Funktioniert meistens
1848,8832,2024-10-10,4,Gesamtzufriedenheit,Erwartungen nicht erfüllt
1849,15567,2024-11-29,9,App & Digital,Übersichtliches Portal
1850,10582,2024-05-24,8,Produkt,Leistung könnte besser sein
1851,10102,2025-06-07,7,Kundenservice,Service war in Ordnung
1852,4462,2024-10-10,10,Produkt,
1853,11972,2024-06-19,1,Installation,Nachbesserung nötig
1854,17778,2024-12-17,2,Installation,Unsaubere Arbeit
1855,12855,2025-01-17,6,Gesamtzufriedenheit,Würde nicht erneut wählen
1856,7856,2025-07-06,7,App & Digital,Funktioniert meistens
1857,7967,2025-08-12,4,Installation,Termin dreimal verschoben
1858,8948,2024-06-07,9,Installation,Installation top organisiert
1859,8756,2024-06-25,0,Produkt,
1860,14024,2024-02-08,4,Installation,Unsaubere Arbeit
1861,3602,2025-02-14,7,Kundenservice,
1862,7823,2024-10-06,8,Preis-Leistung,Etwas teuer
1863,19961,2025-02-07,8,App & Digital,Funktioniert meistens
1864,1638,2025-03-07,0,Preis-Leistung,
1865,2689,2024-12-18,8,Produkt,Funktioniert wie erwartet
1866,9008,2024-06-12,7,Gesamtzufriedenheit,Nichts Besonderes
1867,10913,2025-02-28,10,Installation,
1868,16804,2024-08-20,9,Kundenservice,
1869,1839,2025-04-21,8,Gesamtzufriedenheit,Nichts Besonderes
1870,15913,2024-08-13,8,Preis-Leistung,
1871,4962,2024-09-12,5,Kundenservice,Beschwerde ignoriert
1872,4664,2024-08-07,8,Produkt,Ganz okay
1873,10560,2025-04-27,7,Gesamtzufriedenheit,Durchschnittlich
1874,15208,2024-08-08,7,Gesamtzufriedenheit,
1875,14674,2024-08-14,7,Produkt,
1876,972,2025-10-25,9,Preis-Leistung,
1877,13062,2024-06-01,10,Kundenservice,
1878,17365,2024-10-10,5,Kundenservice,
1879,7861,2025-08-15,10,Preis-Leistung,Günstiger als erwartet
1880,17130,2025-01-16,0,Preis-Leistung,Versteckte Kosten
1881,10096,2024-10-27,10,Gesamtzufriedenheit,Top Anbieter
1882,342,2025-06-22,7,Gesamtzufriedenheit,
1883,9346,2025-09-18,2,Produkt,Defekt nach kurzer Zeit
1884,12196,2025-03-11,9,App & Digital,App funktioniert super
1885,2450,2024-07-28,5,Kundenservice,
1886,513,2024-04-11,7,App & Digital,
1887,15489,2025-03-16,9,Produkt,Wallbox perfekt installiert
1888,5756,2025-10-07,0,Kundenservice,Keine Lösung erhalten
1889,14582,2024-10-12,9,Installation,Termingerecht fertig
1890,859,2025-09-05,9,Produkt,Smart Meter sehr nützlich
1891,14889,2025-01-08,2,Gesamtzufriedenheit,
1892,11290,2024-05-01,7,App & Digital,
1893,19134,2025-11-16,10,Gesamtzufriedenheit,Alles bestens
1894,16847,2024-10-15,7,App & Digital,Funktioniert meistens
1895,15258,2024-02-08,4,Gesamtzufriedenheit,Würde nicht erneut wählen
1896,16877,2025-03-29,7,Produkt,Ganz okay
1897,3120,2025-04-15,8,Preis-Leistung,
1898,11418,2024-08-22,5,Produkt,
1899,3684,2025-02-16,2,Produkt,
1900,13114,2024-10-07,6,App & Digital,Login funktioniert nicht
1901,10276,2025-04-28,7,Installation,Hat etwas gedauert
1902,8761,2024-04-19,7,App & Digital,Funktioniert meistens
1903,12318,2025-09-27,7,Produkt,Ganz okay
1904,18075,2024-02-24,8,Installation,"War okay, nichts Besonderes"
1905,18456,2024-01-18,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
1906,17993,2025-09-06,8,App & Digital,App stürzt manchmal ab
1907,9632,2025-11-11,10,Kundenservice,
1908,5775,2025-08-07,9,Installation,Installation top organisiert
1909,13204,2025-09-07,3,Installation,
1910,4723,2024-05-09,1,Produkt,Defekt nach kurzer Zeit
1911,6768,2025-10-03,9,Kundenservice,
1912,7424,2024-04-28,8,Gesamtzufriedenheit,
1913,18315,2025-02-21,8,App & Digital,App stürzt manchmal ab
1914,18430,2024-08-09,3,Preis-Leistung,Versteckte Kosten
1915,5913,2025-06-19,5,Gesamtzufriedenheit,Schlechte Erfahrung
1916,19211,2025-01-16,0,Installation,
1917,11791,2025-08-29,7,Kundenservice,Service war in Ordnung
1918,11034,2025-07-20,8,Preis-Leistung,Vergleichbar mit anderen
1919,11647,2025-06-21,10,Produkt,Wallbox perfekt installiert
1920,17751,2025-10-28,4,Installation,
1921,9067,2024-11-15,9,Gesamtzufriedenheit,Alles bestens
1922,19669,2025-08-01,10,Installation,Termingerecht fertig
1923,10822,2024-01-19,0,App & Digital,Keine Echtzeit-Daten
1924,2258,2024-04-22,6,Installation,
1925,3623,2025-02-03,0,Preis-Leistung,Nicht transparent
1926,11316,2024-06-12,10,Kundenservice,
1927,6561,2025-01-01,3,Installation,Nachbesserung nötig
1928,7844,2024-11-10,6,Installation,Unsaubere Arbeit
1929,18478,2025-11-10,8,Gesamtzufriedenheit,Durchschnittlich
1930,9002,2024-06-02,5,Kundenservice,Beschwerde ignoriert
1931,4125,2024-09-16,9,Preis-Leistung,Günstiger als erwartet
1932,11062,2024-12-02,4,Kundenservice,
1933,13563,2024-01-28,5,Gesamtzufriedenheit,Würde nicht erneut wählen
1934,16026,2025-02-23,6,Gesamtzufriedenheit,Würde nicht erneut wählen
1935,18424,2025-01-24,9,Installation,
1936,4611,2025-02-01,6,Gesamtzufriedenheit,Erwartungen nicht erfüllt
1937,15797,2024-12-12,5,App & Digital,Login funktioniert nicht
1938,14008,2025-10-03,9,Preis-Leistung,
1939,19978,2024-02-16,8,Installation,Kleine Verzögerung
1940,15947,2025-03-25,8,Produkt,Ganz okay
1941,1646,2025-10-30,8,Kundenservice,
1942,15749,2024-03-28,9,Installation,Installation top organisiert
1943,15058,2024-09-15,7,App & Digital,Funktioniert meistens
1944,1914,2024-06-13,7,Installation,Kleine Verzögerung
1945,1329,2025-03-19,3,App & Digital,App nicht nutzbar
1946,6343,2024-12-13,10,Preis-Leistung,Fairer Preis
1947,19937,2025-02-26,9,Gesamtzufriedenheit,
1948,2309,2024-01-17,9,Gesamtzufriedenheit,
1949,10736,2025-08-14,5,Preis-Leistung,
1950,14217,2025-01-07,0,Installation,Termin dreimal verschoben
1951,150,2025-01-24,7,Gesamtzufriedenheit,Durchschnittlich
1952,12743,2024-05-30,0,Preis-Leistung,Preiserhöhung nicht akzeptabel
1953,17133,2025-07-28,10,App & Digital,Einfache Bedienung
1954,10135,2024-10-21,9,Gesamtzufriedenheit,Rundum zufrieden
1955,2134,2024-04-14,7,Produkt,
1956,15894,2025-10-07,7,Gesamtzufriedenheit,Nichts Besonderes
1957,7132,2024-10-28,9,Installation,Termingerecht fertig
1958,16789,2024-03-07,2,Installation,
1959,18623,2024-03-24,9,App & Digital,
1960,4886,2024-03-16,3,Gesamtzufriedenheit,Erwartungen nicht erfüllt
1961,9090,2025-08-24,8,Gesamtzufriedenheit,
1962,19457,2025-02-10,3,Gesamtzufriedenheit,Würde nicht erneut wählen
1963,15626,2025-11-23,8,App & Digital,
1964,16191,2024-10-01,2,Preis-Leistung,
1965,12700,2024-12-09,8,Installation,
1966,307,2025-05-29,6,Installation,Unsaubere Arbeit
1967,14556,2024-03-02,9,App & Digital,
1968,2146,2025-03-23,10,App & Digital,
1969,9808,2025-05-20,9,App & Digital,Verbrauch immer im Blick
1970,19814,2025-07-01,9,App & Digital,Einfache Bedienung
1971,9410,2024-12-07,10,Preis-Leistung,Preis stimmt
1972,5745,2025-06-24,10,Preis-Leistung,
1973,18713,2024-01-05,3,App & Digital,
1974,533,2024-03-18,9,Kundenservice,Kompetente Beratung
1975,6652,2024-10-17,8,Gesamtzufriedenheit,
1976,16398,2025-11-14,9,Installation,
1977,6678,2024-07-22,5,Gesamtzufriedenheit,Schlechte Erfahrung
1978,1526,2025-08-14,0,Preis-Leistung,
1979,9637,2024-12-10,8,App & Digital,
1980,9590,2024-12-05,5,Installation,Nachbesserung nötig
1981,5643,2024-11-29,7,Kundenservice,Service war in Ordnung
1982,4939,2025-11-04,9,App & Digital,
1983,18857,2025-01-26,3,Produkt,Qualität mangelhaft
1984,675,2024-02-13,8,Preis-Leistung,Preis ist okay
1985,7564,2025-12-13,0,Produkt,
1986,19759,2025-10-04,3,Preis-Leistung,Zu teuer
1987,8217,2024-05-27,9,Gesamtzufriedenheit,
1988,5309,2024-05-06,6,Preis-Leistung,Zu teuer
1989,15714,2024-12-20,5,App & Digital,App nicht nutzbar
1990,7721,2024-05-15,8,Produkt,
1991,17854,2024-02-18,7,Installation,Hat etwas gedauert
1992,8266,2025-03-22,10,Preis-Leistung,Günstiger als erwartet
1993,12958,2024-07-04,10,Kundenservice,
1994,14497,2024-07-07,6,Gesamtzufriedenheit,Erwartungen nicht erfüllt
1995,13163,2025-10-08,1,Kundenservice,
1996,3836,2025-01-22,0,Preis-Leistung,
1997,12117,2024-12-31,9,Preis-Leistung,
1998,7300,2025-10-20,9,Installation,Schnell und sauber
1999,12704,2024-06-25,8,Produkt,
2000,8798,2024-09-24,10,Preis-Leistung,Günstiger als erwartet
2001,6753,2025-05-21,9,Gesamtzufriedenheit,
2002,1709,2024-05-09,7,Kundenservice,Lange Wartezeit am Telefon
2003,3053,2024-12-07,9,Produkt,Wärmepumpe spart enorm
2004,9897,2025-07-20,5,Gesamtzufriedenheit,Würde nicht erneut wählen
2005,13107,2024-06-16,10,App & Digital,
2006,9344,2024-09-06,10,Gesamtzufriedenheit,
2007,9094,2024-05-23,6,Kundenservice,Keine Lösung erhalten
2008,1158,2024-06-29,5,Installation,
2009,18590,2024-03-04,7,Installation,
2010,1005,2024-04-10,7,App & Digital,App stürzt manchmal ab
2011,11044,2024-12-15,9,Produkt,Wallbox perfekt installiert
2012,16765,2024-02-04,10,Gesamtzufriedenheit,
2013,18590,2025-10-19,8,Installation,Hat etwas gedauert
2014,11527,2025-06-28,10,App & Digital,Übersichtliches Portal
2015,7390,2024-07-05,8,Installation,"War okay, nichts Besonderes"
2016,5520,2024-10-22,8,Kundenservice,Lange Wartezeit am Telefon
2017,4907,2025-08-22,10,Installation,Termingerecht fertig
2018,4123,2024-07-20,5,App & Digital,
2019,18714,2025-06-12,9,Gesamtzufriedenheit,Top Anbieter
2020,19069,2024-05-14,8,Produkt,Funktioniert wie erwartet
2021,13690,2024-02-01,6,App & Digital,Sehr langsam
2022,3990,2024-07-21,4,Installation,Chaos bei der Installation
2023,14745,2024-09-14,7,App & Digital,App stürzt manchmal ab
2024,13834,2024-12-04,5,Preis-Leistung,Zu teuer
2025,9881,2025-04-21,9,Installation,Handwerker sehr professionell
2026,19285,2024-01-31,7,Installation,Kleine Verzögerung
2027,12071,2024-03-16,5,Gesamtzufriedenheit,Würde nicht erneut wählen
2028,11178,2024-02-07,10,Preis-Leistung,Preis stimmt
2029,16878,2024-08-05,7,Gesamtzufriedenheit,Könnte besser sein
2030,17455,2024-04-04,7,Installation,Hat etwas gedauert
2031,15496,2024-06-25,2,Produkt,Defekt nach kurzer Zeit
2032,3303,2025-10-08,7,Preis-Leistung,
2033,2348,2024-03-02,7,Produkt,Ganz okay
2034,451,2025-05-04,8,Gesamtzufriedenheit,Könnte besser sein
2035,11080,2025-07-19,7,Preis-Leistung,
2036,3130,2025-08-26,7,Produkt,
2037,5203,2025-11-25,6,Produkt,Störungen häufig
2038,3381,2024-04-30,5,Produkt,Nicht wie versprochen
2039,1770,2025-05-06,1,Produkt,
2040,596,2024-05-15,7,App & Digital,App stürzt manchmal ab
2041,8241,2025-05-01,8,Gesamtzufriedenheit,Könnte besser sein
2042,18432,2024-06-07,10,Preis-Leistung,Fairer Preis
2043,17013,2025-04-14,2,Preis-Leistung,Versteckte Kosten
2044,16740,2025-12-29,10,Produkt,Smart Meter sehr nützlich
2045,16380,2024-01-01,6,Installation,
2046,3553,2025-09-10,7,Kundenservice,
2047,10656,2024-10-20,9,Produkt,
2048,14358,2024-12-26,10,Kundenservice,Schnelle Hilfe erhalten
2049,3486,2025-03-15,3,App & Digital,
2050,12317,2025-09-05,7,Installation,"War okay, nichts Besonderes"
2051,17185,2024-06-16,9,Installation,Termingerecht fertig
2052,13896,2025-11-17,1,Installation,Chaos bei der Installation
2053,11379,2024-04-18,9,Installation,Handwerker sehr professionell
2054,2514,2025-10-21,8,App & Digital,Funktioniert meistens
2055,4191,2024-09-16,5,App & Digital,App nicht nutzbar
2056,8504,2024-01-08,8,App & Digital,App stürzt manchmal ab
2057,2619,2025-03-06,10,Kundenservice,Kompetente Beratung
2058,18058,2024-06-25,9,Installation,Schnell und sauber
2059,7836,2024-10-22,7,Kundenservice,Musste mehrfach anrufen
2060,10495,2024-12-11,10,Kundenservice,Sehr freundliche Mitarbeiter
2061,5877,2024-06-27,10,App & Digital,
2062,7499,2025-11-28,7,Preis-Leistung,Vergleichbar mit anderen
2063,1555,2024-12-11,10,Installation,Termingerecht fertig
2064,19789,2025-05-20,9,Installation,
2065,2344,2024-08-23,8,App & Digital,Design veraltet
2066,8863,2025-07-23,4,Gesamtzufriedenheit,Erwartungen nicht erfüllt
2067,9310,2024-11-08,10,App & Digital,Verbrauch immer im Blick
2068,3337,2024-09-28,8,Gesamtzufriedenheit,
2069,18693,2024-03-09,3,Gesamtzufriedenheit,
2070,17822,2024-03-26,1,Produkt,
2071,19871,2024-12-28,8,Installation,
2072,3297,2024-11-08,9,Installation,
2073,694,2024-02-05,10,Produkt,Solaranlage läuft einwandfrei
2074,5314,2024-09-18,3,App & Digital,
2075,5483,2024-01-18,7,App & Digital,Funktioniert meistens
2076,16646,2025-11-21,7,Kundenservice,Lange Wartezeit am Telefon
2077,1094,2025-02-18,1,Installation,Chaos bei der Installation
2078,1399,2024-02-24,4,Kundenservice,
2079,16994,2025-07-02,10,Produkt,Wärmepumpe spart enorm
2080,3878,2024-03-05,10,App & Digital,Verbrauch immer im Blick
2081,7395,2024-05-04,7,Installation,Hat etwas gedauert
2082,4602,2025-01-19,9,Installation,Handwerker sehr professionell
2083,19632,2024-01-13,10,App & Digital,
2084,16320,2025-07-27,6,Preis-Leistung,
2085,18893,2025-08-22,5,Produkt,Qualität mangelhaft
2086,7664,2025-03-24,4,App & Digital,
2087,1873,2025-07-06,8,Installation,
2088,13538,2025-05-26,9,Produkt,
2089,2084,2024-03-11,7,App & Digital,App stürzt manchmal ab
2090,14071,2025-02-25,9,Kundenservice,
2091,7992,2025-03-10,10,Produkt,
2092,14627,2024-04-30,0,Installation,Unsaubere Arbeit
2093,8494,2024-01-28,5,Produkt,Nicht wie versprochen
2094,660,2025-12-24,9,Preis-Leistung,
2095,5740,2025-04-29,9,Produkt,Solaranlage läuft einwandfrei
2096,9829,2025-07-18,9,Produkt,Wärmepumpe spart enorm
2097,8856,2025-03-28,8,Kundenservice,Service war in Ordnung
2098,11978,2025-09-19,8,Produkt,Funktioniert wie erwartet
2099,1614,2024-03-10,9,Installation,
2100,5991,2024-03-09,10,Kundenservice,Sehr freundliche Mitarbeiter
2101,388,2024-02-15,1,Produkt,Nicht wie versprochen
2102,11762,2025-06-21,7,Produkt,
2103,5196,2025-02-23,10,Gesamtzufriedenheit,
2104,14679,2025-05-07,6,Preis-Leistung,Zu teuer
2105,17213,2024-03-16,8,Kundenservice,Musste mehrfach anrufen
2106,6783,2024-06-25,9,Preis-Leistung,
2107,417,2024-10-15,7,Gesamtzufriedenheit,
2108,15748,2024-11-04,4,Produkt,Defekt nach kurzer Zeit
2109,9749,2024-10-31,10,Produkt,Wärmepumpe spart enorm
2110,13221,2024-07-01,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
2111,4322,2025-03-18,7,Gesamtzufriedenheit,
2112,11283,2024-11-12,9,Kundenservice,
2113,11075,2024-05-25,10,Produkt,Wärmepumpe spart enorm
2114,3405,2025-05-09,3,Kundenservice,Niemand erreichbar
2115,16113,2024-12-01,9,Installation,Schnell und sauber
2116,16711,2025-05-19,9,Gesamtzufriedenheit,
2117,16451,2025-11-25,8,App & Digital,Funktioniert meistens
2118,9415,2024-07-13,9,Gesamtzufriedenheit,
2119,4035,2024-07-01,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
2120,7002,2025-03-03,4,App & Digital,Sehr langsam
2121,14967,2025-08-04,7,Preis-Leistung,Vergleichbar mit anderen
2122,10692,2024-11-05,3,Gesamtzufriedenheit,
2123,17501,2024-10-06,10,Gesamtzufriedenheit,
2124,16724,2025-01-15,3,Preis-Leistung,
2125,10709,2024-07-30,2,Produkt,Defekt nach kurzer Zeit
2126,9901,2024-12-05,6,Installation,Termin dreimal verschoben
2127,3018,2024-10-06,10,Installation,
2128,4031,2024-05-04,7,Produkt,
2129,4053,2025-06-16,8,Installation,Hat etwas gedauert
2130,3645,2024-06-30,9,Produkt,Wärmepumpe spart enorm
2131,16179,2025-04-26,6,Produkt,Nicht wie versprochen
